speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,n,cluster_1_p
10698,990105170,STAFFORD,ROBERT,S,VT,M,R,,voting,19851023,1913-08-08,1913,1985,72,99106981,0.0,9,0.1111111111111111
10719,990105813,EDGAR,ROBERT,H,PA,M,D,7.0,voting,19851023,1943-05-29,1943,1985,42,99107190,0.0,10,0.1
11396,990106118,BILIRAKIS,MICHAEL,H,FL,M,R,9.0,voting,19851024,1930-07-16,1930,1985,55,99113960,0.0,10,0.0
10861,990106496,WALGREN,DOUGLAS,H,PA,M,D,18.0,voting,19851024,1940-12-28,1940,1985,45,99108610,0.0,10,0.1
11253,990106636,HOLLINGS,ERNEST,S,SC,M,D,,voting,19851024,1922-01-01,1922,1985,63,99112531,0.0,9,0.1111111111111111
11073,990108748,ROWLAND,JAMES,H,GA,M,D,8.0,voting,19851029,1926-02-03,1926,1985,59,99110730,0.0,9,0.0
10979,990111023,SIMON,PAUL,S,IL,M,D,,voting,19851030,1928-11-29,1928,1985,57,99109791,0.0,9,0.8888888888888888
11377,990111252,MATSUI,ROBERT,H,CA,M,D,3.0,voting,19851031,1941-09-17,1941,1985,44,99113770,0.0,10,0.1
11494,990111593,KENNEDY,EDWARD,S,MA,M,D,,voting,19851031,1932-02-22,1932,1985,53,99114941,0.0,9,0.0
11727,990112718,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19851101,1924-01-23,1924,1985,61,99117271,0.0,10,0.0
11727,990113036,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19851101,1924-01-23,1924,1985,61,99117271,0.0,10,0.0
10979,990113204,SIMON,PAUL,S,IL,M,D,,voting,19851101,1928-11-29,1928,1985,57,99109791,0.0,18,0.0
10731,990114655,HUMPHREY,GORDON,S,NH,M,R,,voting,19851105,1940-10-09,1940,1985,45,99107311,0.0,9,0.0
11744,990115035,LEVIN,CARL,S,MI,M,D,,voting,19851106,1934-06-28,1934,1985,51,99117441,0.0,10,0.0
10971,990115339,ROE,ROBERT,H,NJ,M,D,8.0,voting,19851106,1924-02-28,1924,1985,61,99109710,1.0636217342302197e-07,9,0.1111111111111111
10878,990117050,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19851107,1943-07-28,1943,1985,42,99108781,0.0,10,0.0
11451,990117289,SPECTER,ARLEN,S,PA,M,R,,voting,19851107,1930-02-12,1930,1985,55,99114511,0.0,9,0.1111111111111111
10840,990117364,MITCHELL,GEORGE,S,ME,M,D,,voting,19851107,1933-08-20,1933,1985,52,99108401,0.0,9,0.0
11494,990117380,KENNEDY,EDWARD,S,MA,M,D,,voting,19851107,1932-02-22,1932,1985,53,99114941,0.0,47,0.0851063829787234
10762,990118751,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19851113,1911-10-01,1911,1985,74,99107620,1.1432118992724263e-20,10,0.1
10859,990119182,STANGELAND,ARLAN,H,MN,M,R,7.0,voting,19851113,1930-02-08,1930,1985,55,99108590,0.0,9,0.0
10821,990120265,DURENBERGER,DAVID,S,MN,M,R,,voting,19851113,1934-08-19,1934,1985,51,99108211,0.0,9,0.0
11388,990121706,STEVENS,TED,S,AK,M,R,,voting,19851114,1923-11-18,1923,1985,62,99113881,0.0,9,0.1111111111111111
11494,990121911,KENNEDY,EDWARD,S,MA,M,D,,voting,19851114,1932-02-22,1932,1985,53,99114941,0.0,10,0.0
11494,990122113,KENNEDY,EDWARD,S,MA,M,D,,voting,19851114,1932-02-22,1932,1985,53,99114941,0.0,27,0.1111111111111111
11726,990122114,KERRY,JOHN,S,MA,M,D,,voting,19851114,1943-12-11,1943,1985,42,99117261,0.0,9,0.1111111111111111
11264,990122115,MURKOWSKI,FRANK,S,AK,M,R,,voting,19851114,1933-03-28,1933,1985,52,99112641,0.0,9,0.0
11494,990124224,KENNEDY,EDWARD,S,MA,M,D,,voting,19851120,1932-02-22,1932,1985,53,99114941,0.0,10,0.0
11388,990124951,STEVENS,TED,S,AK,M,R,,voting,19851120,1923-11-18,1923,1985,62,99113881,0.0,9,0.8888888888888888
11741,990125662,HARKIN,THOMAS,S,IA,M,D,,voting,19851121,1939-11-19,1939,1985,46,99117411,0.0,10,0.0
11959,990126592,GRASSLEY,CHARLES,S,IA,M,R,,voting,19851121,1933-09-17,1933,1985,52,99119591,0.0,9,0.2222222222222222
10793,990127120,QUAYLE,JAMES,S,IN,M,R,,voting,19851122,1947-02-04,1947,1985,38,99107931,0.0,10,0.1
10839,990128825,METZENBAUM,HOWARD,S,OH,M,D,,voting,19851122,1917-06-04,1917,1985,68,99108391,0.0,9,0.2222222222222222
10692,990128864,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851123,1915-11-11,1915,1985,70,99106921,0.0,10,0.0
11735,990129153,BAUCUS,MAX,S,MT,M,D,,voting,19851123,1941-12-11,1941,1985,44,99117351,0.0,20,0.0
11746,990129155,ROCKEFELLER,JOHN,S,WV,M,D,,voting,19851123,1937-06-18,1937,1985,48,99117461,0.0,9,0.2222222222222222
11123,990129156,GORTON,T.,S,WA,M,R,,voting,19851123,1928-01-08,1928,1985,57,99111231,0.0,10,0.0
10869,990129294,ANNUNZIO,FRANK,H,IL,M,D,11.0,voting,19851202,1915-01-12,1915,1985,70,99108690,0.0,10,0.0
10768,990129433,CRANSTON,ALAN,S,CA,M,D,,voting,19851202,1914-06-19,1914,1985,71,99107681,0.0,9,0.1111111111111111
11350,990129562,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19851203,1939-10-06,1939,1985,46,99113500,0.0,9,0.7777777777777778
10714,990129610,CAMPBELL,CARROLL,H,SC,M,R,4.0,voting,19851203,1940-07-24,1940,1985,45,99107140,0.0,10,0.0
11026,990129736,FORD,WILLIAM,H,MI,M,D,15.0,voting,19851203,1927-08-06,1927,1985,58,99110260,0.0,10,0.1
11744,990130091,LEVIN,CARL,S,MI,M,D,,voting,19851203,1934-06-28,1934,1985,51,99117441,0.0,9,0.8888888888888888
11027,990131641,GALLO,DEAN,H,NJ,M,R,11.0,voting,19851204,1935-11-23,1935,1985,50,99110270,0.0,9,0.2222222222222222
10897,990131884,DYMALLY,MERVYN,H,CA,M,D,31.0,voting,19851204,1926-05-12,1926,1985,59,99108970,0.0,10,0.0
11143,990132239,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19851205,1927-03-16,1927,1985,58,99111431,0.0,9,0.0
10556,990132579,ABDNOR,JAMES,S,SD,M,R,,voting,19851205,1923-02-13,1923,1985,62,99105561,0.0,9,0.1111111111111111
11179,990133151,FAZIO,VICTOR,H,CA,M,D,4.0,voting,19851205,1942-10-11,1942,1985,43,99111790,0.0,9,0.1111111111111111
11494,990135495,KENNEDY,EDWARD,S,MA,M,D,,voting,19851206,1932-02-22,1932,1985,53,99114941,0.0,10,0.1
10989,990135731,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19851209,1922-06-15,1922,1985,63,99109890,0.0,10,0.0
10846,990135893,PEPPER,CLAUDE,H,FL,M,D,18.0,voting,19851209,1900-09-08,1900,1985,85,99108460,6.041411243933743e-08,10,0.4
10747,990135982,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19851209,1918-09-08,1918,1985,67,99107470,0.0,29,0.0
10692,990135999,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851209,1915-11-11,1915,1985,70,99106921,0.0,10,0.0
11028,990136087,GLENN,JOHN,S,OH,M,D,,voting,19851209,1921-07-18,1921,1985,64,99110281,0.0,9,0.0
11028,990137468,GLENN,JOHN,S,OH,M,D,,voting,19851210,1921-07-18,1921,1985,64,99110281,0.0,10,0.0
11727,990137634,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19851210,1924-01-23,1924,1985,61,99117271,0.0,10,0.0
10965,990137730,PRYOR,DAVID,S,AR,M,D,,voting,19851210,1934-08-29,1934,1985,51,99109651,0.0,10,0.3
10914,990137732,HATFIELD,MARK,S,OR,M,R,,voting,19851210,1922-07-12,1922,1985,63,99109141,0.0,10,0.2
10703,990137743,WEICKER,LOWELL,S,CT,M,R,,voting,19851210,1931-05-16,1931,1985,54,99107031,0.0,9,0.1111111111111111
10770,990137914,DAUB,HAROLD,H,NE,M,R,2.0,voting,19851210,1941-04-23,1941,1985,44,99107700,0.0,10,0.0
10749,990137949,SNYDER,MARION,H,KY,M,R,4.0,voting,19851210,1928-01-26,1928,1985,57,99107490,0.0,10,0.1
11320,990137971,MOAKLEY,JOHN,H,MA,M,D,9.0,voting,19851210,1927-04-27,1927,1985,58,99113200,0.0,10,0.0
10971,990137975,ROE,ROBERT,H,NJ,M,D,8.0,voting,19851210,1924-02-28,1924,1985,61,99109710,0.0,9,0.1111111111111111
11050,990138263,LLOYD,MARILYN,H,TN,F,D,3.0,voting,19851210,1929-01-03,1929,1985,56,99110500,0.0,10,0.2
10749,990138281,SNYDER,MARION,H,KY,M,R,4.0,voting,19851210,1928-01-26,1928,1985,57,99107490,0.0,9,0.1111111111111111
10946,990139087,MCHUGH,MATTHEW,H,NY,M,D,28.0,voting,19851211,1938-12-06,1938,1985,47,99109460,0.0,9,0.1111111111111111
11083,990139093,SWIFT,ALLAN,H,WA,M,D,2.0,voting,19851211,1935-09-12,1935,1985,50,99110830,0.0,20,0.0
10989,990139099,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19851211,1922-06-15,1922,1985,63,99109890,0.0,10,0.0
10885,990140789,COHEN,WILLIAM,S,ME,M,R,,voting,19851212,1940-08-28,1940,1985,45,99108851,0.0,9,0.0
10847,990140975,RIEGLE,DONALD,S,MI,M,D,,voting,19851213,1938-02-04,1938,1985,47,99108471,0.0,9,0.1111111111111111
11009,990140977,BUMPERS,DALE,S,AR,M,D,,voting,19851213,1925-08-12,1925,1985,60,99110091,0.0,9,0.7777777777777778
11726,990141385,KERRY,JOHN,S,MA,M,D,,voting,19851216,1943-12-11,1943,1985,42,99117261,0.0,9,0.0
10812,990142279,BURDICK,QUENTIN,S,ND,M,D,,voting,19851217,1908-06-19,1908,1985,77,99108121,0.0,9,0.0
10864,990143814,WILSON,PETE,S,CA,M,R,,voting,19851218,1933-08-23,1933,1985,52,99108641,0.0,9,0.1111111111111111
10818,990143858,DANFORTH,JOHN,S,MO,M,R,,voting,19851218,1936-09-05,1936,1985,49,99108181,0.0,10,0.0
11170,990144137,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19851218,1927-09-22,1927,1985,58,99111700,0.0,9,0.1111111111111111
11061,990145362,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19851219,1923-03-02,1923,1985,62,99110610,9.506513215206143e-10,9,0.0
11108,990145507,COLLINS,CARDISS,H,IL,F,D,7.0,voting,19851219,1931-09-24,1931,1985,54,99111080,0.0,10,0.0
10864,990146528,WILSON,PETE,S,CA,M,R,,voting,19851219,1933-08-23,1933,1985,52,99108641,0.0,9,0.0
10979,990147247,SIMON,PAUL,S,IL,M,D,,voting,19851220,1928-11-29,1928,1985,57,99109791,3.0832171719429807e-15,9,0.8888888888888888
11499,990147509,LANTOS,TOM,H,CA,M,D,11.0,voting,19860121,1928-02-01,1928,1986,58,99114990,0.0,10,0.1
10692,990147886,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19860122,1915-11-11,1915,1986,71,99106921,0.0,10,0.1
10862,990148006,WALLOP,MALCOLM,S,WY,M,R,,voting,19860122,1933-02-27,1933,1986,53,99108621,0.0,9,1.0
11679,990148321,DREIER,DAVID,H,CA,M,R,33.0,voting,19860123,1952-07-05,1952,1986,34,99116790,0.0056465081076436,9,0.3333333333333333
10713,990148784,BOSCHWITZ,RUDOLPH,S,MN,M,R,,voting,19860127,1930-11-07,1930,1986,56,99107131,0.0,18,0.9444444444444444
11061,990148824,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19860128,1923-03-02,1923,1986,63,99110610,0.0,10,0.3
11462,990149304,BYRD,ROBERT,S,WV,M,D,,voting,19860129,1917-11-20,1917,1986,69,99114621,0.0,18,0.9444444444444444
10821,990149342,DURENBERGER,DAVID,S,MN,M,R,,voting,19860129,1934-08-19,1934,1986,52,99108211,0.0,10,0.1
11302,990149882,GILMAN,BENJAMIN,H,NY,M,R,22.0,voting,19860130,1922-12-06,1922,1986,64,99113020,0.0,19,0.0526315789473684
10995,990149891,WYLIE,CHALMERS,H,OH,M,R,15.0,voting,19860130,1920-11-23,1920,1986,66,99109950,0.0,9,0.2222222222222222
10659,990150432,CHILES,LAWTON,S,FL,M,D,,voting,19860130,1930-04-03,1930,1986,56,99106591,0.0,9,0.0
10773,990150436,DIXON,ALAN,S,IL,M,D,,voting,19860130,1927-07-07,1927,1986,59,99107731,0.0,9,0.3333333333333333
10821,990150460,DURENBERGER,DAVID,S,MN,M,R,,voting,19860130,1934-08-19,1934,1986,52,99108211,0.0,9,0.0
11206,990150556,RICHARDSON,WILLIAM,H,NM,M,D,3.0,voting,19860203,1947-11-15,1947,1986,39,99112060,0.0,9,0.0
11206,990150634,RICHARDSON,WILLIAM,H,NM,M,D,3.0,voting,19860203,1947-11-15,1947,1986,39,99112060,0.0,9,0.1111111111111111
11462,990150682,BYRD,ROBERT,S,WV,M,D,,voting,19860203,1917-11-20,1917,1986,69,99114621,0.0,9,1.0
10819,990150910,DECONCINI,DENNIS,S,AZ,M,D,,voting,19860203,1937-05-08,1937,1986,49,99108191,0.0,19,0.0526315789473684
10889,990152243,COUGHLIN,ROBERT,H,PA,M,R,13.0,voting,19860205,1929-04-11,1929,1986,57,99108890,0.0,9,0.0
11462,990152418,BYRD,ROBERT,S,WV,M,D,,voting,19860206,1917-11-20,1917,1986,69,99114621,0.0,9,0.1111111111111111
11028,990152555,GLENN,JOHN,S,OH,M,D,,voting,19860206,1921-07-18,1921,1986,65,99110281,0.0,9,0.8888888888888888
10748,990153229,SILJANDER,MARK,H,MI,M,R,4.0,voting,19860218,1951-06-11,1951,1986,35,99107480,0.0,10,0.1
10692,990153351,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19860218,1915-11-11,1915,1986,71,99106921,0.0,9,0.1111111111111111
11670,990153733,BURTON,DAN,H,IN,M,R,6.0,voting,19860219,1938-06-21,1938,1986,48,99116700,0.0,9,0.1111111111111111
10692,990153772,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19860219,1915-11-11,1915,1986,71,99106921,0.0,10,0.0
10847,990154121,RIEGLE,DONALD,S,MI,M,D,,voting,19860219,1938-02-04,1938,1986,48,99108471,0.0,9,0.0
11264,990155115,MURKOWSKI,FRANK,S,AK,M,R,,voting,19860225,1933-03-28,1933,1986,53,99112641,0.0,9,0.1111111111111111
10819,990155394,DECONCINI,DENNIS,S,AZ,M,D,,voting,19860226,1937-05-08,1937,1986,49,99108191,0.0,10,0.1
10761,990155565,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19860226,1917-10-26,1917,1986,69,99107610,0.0,9,0.1111111111111111
10934,990155661,LAGOMARSINO,ROBERT,H,CA,M,R,19.0,voting,19860226,1926-09-04,1926,1986,60,99109340,0.0,20,0.05
11387,990155842,STENHOLM,CHARLES,H,TX,M,D,17.0,voting,19860226,1938-10-26,1938,1986,48,99113870,0.0,9,0.2222222222222222
12037,990155848,MARKEY,EDWARD,H,MA,M,D,7.0,voting,19860226,1946-07-11,1946,1986,40,99120370,0.0,10,0.0
11058,990155884,MCCLOSKEY,FRANCIS,H,IN,M,D,8.0,voting,19860226,1939-06-12,1939,1986,47,99110580,0.0,9,0.0
11059,990155893,MCCURDY,DAVID,H,OK,M,D,4.0,voting,19860226,1950-03-30,1950,1986,36,99110590,0.0,18,0.0555555555555555
10904,990155915,FEIGHAN,EDWARD,H,OH,M,D,19.0,voting,19860226,1947-10-22,1947,1986,39,99109040,0.0,9,0.0
11269,990155940,PORTER,JOHN,H,IL,M,R,10.0,voting,19860226,1935-06-01,1935,1986,51,99112690,0.0,10,0.0
11240,990155944,DASCHLE,THOMAS,H,SD,M,D,0.0,voting,19860226,1947-12-09,1947,1986,39,99112400,0.0,10,0.0
12053,990155949,MIKULSKI,BARBARA,H,MD,F,D,3.0,voting,19860226,1936-07-20,1936,1986,50,99120530,0.0,10,0.0
11334,990156486,SISISKY,NORMAN,H,VA,M,D,4.0,voting,19860227,1927-06-09,1927,1986,59,99113340,0.0,10,0.1
10956,990157388,NUNN,SAMUEL,S,GA,M,D,,voting,19860227,1938-09-08,1938,1986,48,99109561,0.0,10,0.0
11735,990157943,BAUCUS,MAX,S,MT,M,D,,voting,19860228,1941-12-11,1941,1986,45,99117351,0.0,10,0.0
10792,990158185,PRICE,CHARLES,H,IL,M,D,21.0,voting,19860304,1905-01-01,1905,1986,81,99107920,0.0,9,0.0
10933,990158192,KOSTMAYER,PETER,H,PA,M,D,8.0,voting,19860304,1946-09-27,1946,1986,40,99109330,0.0,10,0.1
11817,990160363,HATCH,ORRIN,S,UT,M,R,,voting,19860307,1934-03-22,1934,1986,52,99118171,0.0,18,0.1666666666666666
11694,990160527,LUNGREN,DANIEL,H,CA,M,R,42.0,voting,19860310,1946-09-22,1946,1986,40,99116940,0.0,9,1.0
11817,990160638,HATCH,ORRIN,S,UT,M,R,,voting,19860310,1934-03-22,1934,1986,52,99118171,0.0,9,0.0
11222,990161065,TORRICELLI,ROBERT,H,NJ,M,D,9.0,voting,19860311,1951-08-27,1951,1986,35,99112220,0.0,10,0.1
10711,990161100,BARNES,MICHAEL,H,MD,M,D,8.0,voting,19860311,1943-09-03,1943,1986,43,99107110,0.0,9,0.1111111111111111
11152,990161165,ROTH,TOBY,H,WI,M,R,8.0,voting,19860311,1938-10-10,1938,1986,48,99111520,0.0,9,0.7777777777777778
11152,990161199,ROTH,TOBY,H,WI,M,R,8.0,voting,19860311,1938-10-10,1938,1986,48,99111520,0.0,9,0.0
11152,990161213,ROTH,TOBY,H,WI,M,R,8.0,voting,19860311,1938-10-10,1938,1986,48,99111520,0.0,9,0.2222222222222222
10816,990161216,COURTER,JAMES,H,NJ,M,R,12.0,voting,19860311,1941-10-14,1941,1986,45,99108160,0.0,9,1.0
10605,990161643,GOLDWATER,BARRY,S,AZ,M,R,,voting,19860311,1909-01-01,1909,1986,77,99106051,0.0,9,0.1111111111111111
10970,990163223,RITTER,DONALD,H,PA,M,R,15.0,voting,19860312,1940-10-21,1940,1986,46,99109700,0.0,9,0.1111111111111111
10556,990165146,ABDNOR,JAMES,S,SD,M,R,,voting,19860314,1923-02-13,1923,1986,63,99105561,0.0,9,0.2222222222222222
10685,990166003,MELCHER,JOHN,S,MT,M,D,,voting,19860318,1924-09-06,1924,1986,62,99106851,0.0,19,0.1578947368421052
12018,990166217,LEAHY,PATRICK,S,VT,M,D,,voting,19860318,1940-03-31,1940,1986,46,99120181,0.0,10,0.7
11653,990166532,ACKERMAN,GARY,H,NY,M,D,7.0,voting,19860318,1942-11-19,1942,1986,44,99116530,0.0,9,0.1111111111111111
10723,990166840,FUQUA,DON,H,FL,M,D,2.0,voting,19860318,1933-08-20,1933,1986,53,99107230,0.0,19,0.0
10839,990167000,METZENBAUM,HOWARD,S,OH,M,D,,voting,19860319,1917-06-04,1917,1986,69,99108391,0.0,10,0.0
11648,990167207,LUGAR,RICHARD,S,IN,M,R,,voting,19860319,1932-04-04,1932,1986,54,99116481,0.0,9,0.1111111111111111
10667,990167211,EVANS,DANIEL,S,WA,M,R,,voting,19860319,1925-10-16,1925,1986,61,99106671,0.0,9,1.0
11648,990167215,LUGAR,RICHARD,S,IN,M,R,,voting,19860319,1932-04-04,1932,1986,54,99116481,0.0,9,1.0
11408,990167760,DELAY,THOMAS,H,TX,M,R,22.0,voting,19860319,1947-04-08,1947,1986,39,99114080,0.0,18,0.1111111111111111
11253,990168263,HOLLINGS,ERNEST,S,SC,M,D,,voting,19860320,1922-01-01,1922,1986,64,99112531,0.0,19,0.0526315789473684
11028,990168437,GLENN,JOHN,S,OH,M,D,,voting,19860320,1921-07-18,1921,1986,65,99110281,0.0,9,0.1111111111111111
11125,990168580,GUNDERSON,STEVEN,H,WI,M,R,3.0,voting,19860320,1951-05-10,1951,1986,35,99111250,0.0,18,0.1111111111111111
11430,990168587,KOLBE,JAMES,H,AZ,M,R,5.0,voting,19860320,1942-06-28,1942,1986,44,99114300,0.0,9,0.0
11017,990168641,EDWARDS,WILLIAM,H,CA,M,D,10.0,voting,19860320,1915-01-06,1915,1986,71,99110170,0.0,10,0.0
11189,990170558,HELMS,JESSE,S,NC,M,R,,voting,19860326,1921-10-18,1921,1986,65,99111891,0.0,19,0.0526315789473684
11189,990170559,HELMS,JESSE,S,NC,M,R,,voting,19860326,1921-10-18,1921,1986,65,99111891,0.0,9,0.1111111111111111
11959,990170678,GRASSLEY,CHARLES,S,IA,M,R,,voting,19860326,1933-09-17,1933,1986,53,99119591,0.0,9,0.1111111111111111
10851,990170948,SASSER,JAMES,S,TN,M,D,,voting,19860327,1936-09-30,1936,1986,50,99108511,0.0,18,0.1111111111111111
11009,990170968,BUMPERS,DALE,S,AR,M,D,,voting,19860327,1925-08-12,1925,1986,61,99110091,0.0,10,0.0
10956,990171114,NUNN,SAMUEL,S,GA,M,D,,voting,19860327,1938-09-08,1938,1986,48,99109561,0.0,9,0.1111111111111111
11648,990171173,LUGAR,RICHARD,S,IN,M,R,,voting,19860327,1932-04-04,1932,1986,54,99116481,0.0,9,0.0
11102,990171307,CHAFEE,JOHN,S,RI,M,R,,voting,19860327,1922-10-22,1922,1986,64,99111021,0.0,18,0.1666666666666666
11817,990171373,HATCH,ORRIN,S,UT,M,R,,voting,19860327,1934-03-22,1934,1986,52,99118171,0.0,10,0.0
10610,990171428,HART,GARY,S,CO,M,D,,voting,19860327,1936-11-28,1936,1986,50,99106101,0.0,10,0.0
11264,990173082,MURKOWSKI,FRANK,S,AK,M,R,,voting,19860410,1933-03-28,1933,1986,53,99112641,0.0,9,0.1111111111111111
10819,990174557,DECONCINI,DENNIS,S,AZ,M,D,,voting,19860415,1937-05-08,1937,1986,49,99108191,0.0,10,0.0
11727,990174973,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19860415,1924-01-23,1924,1986,62,99117271,0.0,9,0.0
10789,990175652,MCKINNEY,STEWART,H,CT,M,R,4.0,voting,19860416,1931-01-30,1931,1986,55,99107890,0.0,10,0.0
10819,990177015,DECONCINI,DENNIS,S,AZ,M,D,,voting,19860417,1937-05-08,1937,1986,49,99108191,0.0,10,0.0
11392,990177407,WARNER,JOHN,S,VA,M,R,,voting,19860421,1927-02-18,1927,1986,59,99113921,0.0,9,1.0
11206,990177594,RICHARDSON,WILLIAM,H,NM,M,D,3.0,voting,19860421,1947-11-15,1947,1986,39,99112060,0.0,18,0.0
11162,990177596,VUCANOVICH,BARBARA,H,NV,F,R,2.0,voting,19860421,1921-06-22,1921,1986,65,99111620,0.0,10,0.1
11350,990177763,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19860421,1939-10-06,1939,1986,47,99113500,0.0,9,0.0
10847,990177815,RIEGLE,DONALD,S,MI,M,D,,voting,19860422,1938-02-04,1938,1986,48,99108471,0.0,9,1.0
11143,990177915,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19860422,1927-03-16,1927,1986,59,99111431,0.0,9,0.1111111111111111
10867,990178820,ALEXANDER,WILLIAM,H,AR,M,D,1.0,voting,19860423,1934-01-16,1934,1986,52,99108670,0.0,10,0.2
10864,990180981,WILSON,PETE,S,CA,M,R,,voting,19860430,1933-08-23,1933,1986,53,99108641,0.0,10,0.0
11462,990181925,BYRD,ROBERT,S,WV,M,D,,voting,19860501,1917-11-20,1917,1986,69,99114621,0.0,9,0.2222222222222222
11535,990181946,BIDEN,JOSEPH,S,DE,M,D,,voting,19860501,1942-11-20,1942,1986,44,99115351,0.0,10,0.0
11388,990182085,STEVENS,TED,S,AK,M,R,,voting,19860501,1923-11-18,1923,1986,63,99113881,0.0,10,0.1
11360,990182276,DOMENICI,PETE,S,NM,M,R,,voting,19860501,1932-05-07,1932,1986,54,99113601,0.0,20,0.0
10777,990182511,GARN,EDWIN,S,UT,M,R,,voting,19860501,1932-10-12,1932,1986,54,99107771,0.0,9,0.0
10777,990182713,GARN,EDWIN,S,UT,M,R,,voting,19860505,1932-10-12,1932,1986,54,99107771,0.0,10,0.3
10980,990183649,SIMPSON,ALAN,S,WY,M,R,,voting,19860506,1931-09-02,1931,1986,55,99109801,0.0,10,0.0
12039,990184047,MCCAIN,JOHN,H,AZ,M,R,1.0,voting,19860507,1936-08-29,1936,1986,50,99120390,0.0,10,0.0
11392,990184161,WARNER,JOHN,S,VA,M,R,,voting,19860507,1927-02-18,1927,1986,59,99113921,0.0,10,0.0
10956,990184233,NUNN,SAMUEL,S,GA,M,D,,voting,19860507,1938-09-08,1938,1986,48,99109561,0.0,19,0.0
11028,990184416,GLENN,JOHN,S,OH,M,D,,voting,19860507,1921-07-18,1921,1986,65,99110281,0.0,9,0.1111111111111111
11264,990184836,MURKOWSKI,FRANK,S,AK,M,R,,voting,19860508,1933-03-28,1933,1986,53,99112641,0.0,9,0.0
10916,990184974,HEFLIN,HOWELL,S,AL,M,D,,voting,19860508,1921-06-19,1921,1986,65,99109161,0.0,20,0.5
11016,990185023,DOLE,ROBERT,S,KS,M,R,,voting,19860508,1923-07-22,1923,1986,63,99110161,0.0,9,0.1111111111111111
10830,990186265,HEINZ,HENRY,S,PA,M,R,,voting,19860512,1938-10-23,1938,1986,48,99108301,0.0,10,0.0
10839,990186573,METZENBAUM,HOWARD,S,OH,M,D,,voting,19860513,1917-06-04,1917,1986,69,99108391,0.0,10,0.1
10843,990186914,NIELSON,HOWARD,H,UT,M,R,3.0,voting,19860513,1924-09-12,1924,1986,62,99108430,0.0,9,0.0
11302,990187174,GILMAN,BENJAMIN,H,NY,M,R,22.0,voting,19860513,1922-12-06,1922,1986,64,99113020,0.0,9,1.0
11726,990187357,KERRY,JOHN,S,MA,M,D,,voting,19860514,1943-12-11,1943,1986,43,99117261,0.0,9,0.1111111111111111
10847,990187566,RIEGLE,DONALD,S,MI,M,D,,voting,19860514,1938-02-04,1938,1986,48,99108471,0.0,9,0.8888888888888888
10785,990188579,LATTA,DELBERT,H,OH,M,R,5.0,voting,19860515,1920-03-05,1920,1986,66,99107850,0.0,10,0.0
10761,990188830,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19860515,1917-10-26,1917,1986,69,99107610,0.0,20,0.0
11431,990188837,LEACH,JAMES,H,IA,M,R,1.0,voting,19860515,1942-10-15,1942,1986,44,99114310,0.0,10,0.7
11304,990188842,HALL,TONY,H,OH,M,D,3.0,voting,19860515,1942-01-16,1942,1986,44,99113040,0.0,9,0.0
11029,990188969,GLICKMAN,DANIEL,H,KS,M,D,4.0,voting,19860519,1944-11-24,1944,1986,42,99110290,0.0,9,0.1111111111111111
11462,990189020,BYRD,ROBERT,S,WV,M,D,,voting,19860519,1917-11-20,1917,1986,69,99114621,0.0,10,0.0
10768,990189462,CRANSTON,ALAN,S,CA,M,D,,voting,19860520,1914-06-19,1914,1986,72,99107681,0.0,10,0.0
11152,990189675,ROTH,TOBY,H,WI,M,R,8.0,voting,19860520,1938-10-10,1938,1986,48,99111520,0.0,10,0.0
11350,990189696,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19860520,1939-10-06,1939,1986,47,99113500,0.0,9,1.0
11357,990189818,CRANE,PHILIP,H,IL,M,R,12.0,voting,19860520,1930-11-03,1930,1986,56,99113570,0.0,9,0.1111111111111111
11226,990190374,ARCHER,BILL,H,TX,M,R,7.0,voting,19860521,1928-03-22,1928,1986,58,99112260,0.0,10,0.1
10862,990190446,WALLOP,MALCOLM,S,WY,M,R,,voting,19860521,1933-02-27,1933,1986,53,99108621,0.0,10,0.0
